season,team,source_name,rank,adjoe,adjde,adj_em,barthag,sos_adj,luck,wab,adj_t
2016,Tennessee Martin,Tennessee Martin,225,104.2446,109.4452,-5.2006,0.363579,0.40805,0.077619,-8.8861,66.5658
2016,Austin Peay,Austin Peay,226,104.5177,109.9822,-5.4645,0.357538,0.433572,0.020743,-11.1479,69.6104
2016,Boston University,Boston University,227,102.6854,108.2475,-5.5621,0.352829,0.368704,0.053368,-9.7914,69.736
2016,New Hampshire Wildcats,New Hampshire,228,99.7773,105.3185,-5.5412,0.349428,0.364401,0.075827,-7.4098,67.1886
2016,Rider Broncs,Rider,229,98.924,104.4331,-5.5091,0.349044,0.423455,-0.058045,-13.8827,64.3659
2016,Sam Houston St.,Sam Houston St.,230,102.5079,108.2443,-5.7364,0.348376,0.359646,-0.026623,-8.765,66.9049
2016,Canisius Golden Griffins,Canisius,231,107.8486,114.1475,-6.2989,0.342363,0.423645,-0.020669,-13.5302,67.6368
2016,Santa Clara Broncos,Santa Clara,232,101.9397,108.053,-6.1133,0.33855,0.547938,-0.005719,-11.772,65.6427
2016,La Salle Explorers,La Salle,233,100.157,106.2492,-6.0922,0.336473,0.621974,-0.008163,-12.5171,66.0679
2016,Saint Peter's,Saint Peter's,234,96.1924,102.0506,-5.8582,0.336292,0.404957,-0.000175,-10.5373,64.7462
2016,Army Black Knights,Army,235,99.9226,106.0806,-6.1581,0.334535,0.331331,0.041367,-9.17,72.3101
2016,UC Davis Aggies,UC Davis,236,94.0482,99.8758,-5.8276,0.333726,0.496049,-0.048875,-12.7446,65.9879
2016,Gardner Webb,Gardner Webb,237,101.2096,107.5598,-6.3502,0.331853,0.402608,0.007524,-10.1691,69.214
2016,Samford Bulldogs,Samford,238,102.1579,108.6862,-6.5284,0.329074,0.402625,-0.061519,-13.638,68.0447
2016,Western Illinois,Western Illinois,239,100.6465,107.2587,-6.6122,0.324814,0.499115,-0.066061,-11.3003,67.6904
2016,South Florida,South Florida,240,98.3927,104.8575,-6.4648,0.324798,0.606678,-0.046638,-14.6706,66.7842
2016,San Jose State Spartans,San Jose St.,241,97.17,103.6192,-6.4491,0.323225,0.548473,-0.092958,-15.2862,69.686
2016,Bowling Green,Bowling Green,242,100.0673,106.7485,-6.6812,0.322289,0.482151,0.073584,-11.7319,68.3892
2016,Radford,Radford,243,102.9168,109.8345,-6.9177,0.321232,0.419985,0.047816,-9.8788,65.8846
2016,Drexel Dragons,Drexel,244,99.8179,106.5964,-6.7785,0.319607,0.574457,-0.085173,-16.2059,64.6351
2016,Cal State Northridge Matadors,Cal St. Northridge,245,100.0441,106.8607,-6.8167,0.319074,0.522785,-0.031238,-13.2831,70.408
2016,Jackson State Tigers,Jackson St.,246,95.2172,101.7393,-6.5221,0.318232,0.306376,-0.017724,-10.6161,67.2983
2016,Manhattan Jaspers,Manhattan,247,99.4534,106.317,-6.8636,0.317027,0.43059,0.003005,-12.3435,67.9147
2016,Cal State Fullerton Titans,Cal St. Fullerton,248,102.2475,109.3487,-7.1012,0.316009,0.51649,-0.043414,-13.5355,68.622
2016,Southern Jaguars,Southern,249,100.0022,107.0239,-7.0217,0.314236,0.307571,0.048619,-7.9575,68.5719
2016,Kennesaw State Owls,Kennesaw St.,250,101.5736,108.7597,-7.1862,0.313003,0.484875,-0.056745,-12.8381,68.7801
2016,Portland State Vikings,Portland St.,251,103.0597,110.3522,-7.2925,0.312977,0.380764,-0.074405,-13.7668,71.8571
2016,Miami (OH) RedHawks,Miami OH,252,97.5895,104.5195,-6.93,0.312395,0.505712,0.029232,-13.2067,64.4236
2016,Air Force Falcons,Air Force,253,99.087,106.2705,-7.1836,0.308982,0.532901,0.075882,-10.7441,66.9989
2016,Lipscomb,Lipscomb,254,102.2853,110.0283,-7.743,0.301709,0.434662,-0.06438,-15.7835,72.9304
2016,Norfolk State Spartans,Norfolk St.,255,104.4347,112.7662,-8.3315,0.292624,0.37207,0.006338,-10.7889,67.4646
2016,Jacksonville,Jacksonville,256,101.2482,109.4065,-8.1583,0.290864,0.378987,-0.000164,-11.5673,70.4147
2016,UMKC,UMKC,257,102.6917,110.971,-8.2794,0.290761,0.469651,-0.042962,-12.7724,66.2322
2016,Arkansas St.,Arkansas St.,258,100.1244,108.347,-8.2226,0.287482,0.468837,-0.043999,-13.8093,72.4012
2016,South Alabama,South Alabama,259,95.9568,103.9985,-8.0417,0.283839,0.487577,0.05955,-12.4579,69.6589
2016,Drake,Drake,260,103.7392,112.4799,-8.7407,0.282867,0.515764,-0.119566,-16.7448,65.4242
2016,Northern Kentucky Norse,Northern Kentucky,261,100.302,108.858,-8.5559,0.280624,0.502617,-0.086665,-13.8732,67.2472
2016,Penn,Penn,262,99.2857,108.0094,-8.7237,0.275182,0.471992,0.003766,-10.7408,67.7528
2016,San Diego,San Diego,263,93.8158,102.13,-8.3142,0.273587,0.533873,-0.009896,-13.4163,66.1097
2016,Colgate Raiders,Colgate,264,103.4394,112.6746,-9.2352,0.272205,0.390501,0.01385,-12.0955,64.7947
2016,Hampton Pirates,Hampton,265,99.3024,108.3319,-9.0295,0.268775,0.318454,0.136535,-6.146,70.9877
2016,Eastern Illinois,Eastern Illinois,266,100.2565,109.3794,-9.1229,0.268638,0.419078,0.012635,-12.1889,66.9182
2016,Mount St. Mary's,Mount St. Mary's,267,92.9756,101.6525,-8.6769,0.263847,0.336102,-0.04382,-13.7075,68.8499
2016,Brown,Brown,268,101.8722,111.3883,-9.5161,0.263669,0.459891,-0.10059,-13.9042,70.6959
2016,Delaware,Delaware,269,101.2306,110.7948,-9.5642,0.261496,0.546726,-0.036909,-15.1006,67.2466
2016,Idaho State Bengals,Idaho St.,270,99.4029,108.8004,-9.3974,0.261376,0.361125,0.051282,-10.7412,70.1168
2016,Rutgers Scarlet Knights,Rutgers,271,98.3045,107.6485,-9.344,0.260338,0.63307,-0.049467,-13.9282,70.4461
2016,Troy Trojans,Troy,272,98.3918,107.8913,-9.4996,0.257324,0.470073,-0.08419,-16.1277,68.5035
2016,Appalachian St.,Appalachian St.,273,101.6337,111.5608,-9.927,0.255074,0.493193,-0.014408,-15.0267,70.3854
2016,Holy Cross Crusaders,Holy Cross,274,97.952,107.6378,-9.6858,0.252678,0.376618,0.033516,-14.2532,63.6519
2016,Loyola Maryland Greyhounds,Loyola MD,275,101.8773,111.9909,-10.1136,0.251909,0.395986,-0.085609,-15.9814,67.1045
2016,Stetson,Stetson,276,104.2303,114.6551,-10.4248,0.250444,0.428456,-0.069536,-16.4785,70.4645
2016,South Carolina State Bulldogs,South Carolina St.,277,102.9763,113.4587,-10.4824,0.246974,0.338477,0.082595,-9.3617,67.577
2016,Utah Valley Wolverines,Utah Valley,278,100.2986,110.5098,-10.2112,0.246949,0.43963,-0.037557,-12.0713,74.3768
2016,Rice,Rice,279,105.4449,116.5062,-11.0613,0.241002,0.432723,-0.016301,-14.6598,69.7605
2016,North Texas Mean Green,North Texas,280,101.4685,112.2663,-10.7978,0.238133,0.424219,-0.038281,-14.514,69.7523
2016,Cornell Big Red,Cornell,281,98.3813,108.8793,-10.498,0.237582,0.499931,0.043629,-11.4476,72.4393
2016,LIU Sharks,LIU,282,101.3006,112.1213,-10.8208,0.237374,0.255439,0.005821,0.0,72.0976
2016,Incarnate Word Cardinals,Incarnate Word,283,100.7406,111.5615,-10.821,0.236256,0.360556,0.138105,-6.1597,67.3615
2016,Sacramento State Hornets,Sacramento St.,284,97.8228,108.8321,-11.0093,0.226802,0.392567,0.058348,-12.7036,68.3683
2016,Youngstown State Penguins,Youngstown St.,285,102.6918,114.2674,-11.5756,0.226479,0.495719,0.010614,-13.8287,72.3447
2016,Seattle,Seattle,286,95.0228,105.8458,-10.8231,0.224354,0.399497,0.028601,-11.0153,65.8425
2016,Quinnipiac Bobcats,Quinnipiac,287,92.6106,103.2093,-10.5987,0.223378,0.389634,-0.060134,-16.4544,68.6696
2016,Fairleigh Dickinson Knights,Fairleigh Dickinson,288,104.1033,116.3386,-12.2353,0.217909,0.321123,0.096437,-9.7347,71.5755
2016,Jacksonville State Gamecocks,Jacksonville St.,289,97.7143,109.6397,-11.9254,0.210112,0.42464,-0.12778,-17.8189,65.1082
2016,Cleveland State Vikings,Cleveland St.,290,91.2844,102.4878,-11.2034,0.208947,0.529486,-0.007579,-15.777,63.948
2016,Houston Christian Huskies,Houston Christian,291,101.2884,113.8361,-12.5476,0.207008,0.394889,0.068139,-10.6418,70.229
2016,Alabama St.,Alabama St.,292,99.0553,111.4284,-12.3731,0.205282,0.322221,-0.011086,-12.895,68.8634
2016,Charleston Southern,Charleston Southern,293,98.9471,111.462,-12.5149,0.202679,0.440344,-0.086681,-15.3867,68.3482
2016,Saint Francis,Saint Francis,294,100.6312,113.8214,-13.1902,0.195221,0.305172,-0.006961,0.0,66.1342
2016,Bethune Cookman,Bethune Cookman,295,98.4819,111.4021,-12.9202,0.195031,0.312847,-0.017521,-13.6678,66.8517
2016,Liberty Flames,Liberty,296,98.7707,111.827,-13.0564,0.193449,0.408492,0.027159,-13.8822,63.0384
2016,Campbell,Campbell,297,100.4483,113.7663,-13.318,0.19282,0.32654,-0.051162,-14.9553,68.2983
2016,Florida Atlantic,Florida Atlantic,298,95.8749,108.6363,-12.7614,0.192002,0.480003,-0.028421,-17.1127,67.4602
2016,St. Francis NY,St. Francis NY,299,93.295,105.7328,-12.4378,0.191668,0.292563,0.039176,-13.5949,65.5235
2016,USC Upstate,USC Upstate,300,101.5428,115.1396,-13.5968,0.190749,0.412937,-0.057504,-16.0416,66.2871
2016,Morgan State Bears,Morgan St.,301,95.1326,108.0548,-12.9222,0.187747,0.333486,-0.126378,-17.2585,69.0667
2016,North Carolina Central Eagles,North Carolina Central,302,98.4503,111.9222,-13.4718,0.1862,0.284893,-0.096213,-15.4693,65.6736
2016,Sacred Heart Pioneers,Sacred Heart,303,99.1221,112.908,-13.7859,0.182793,0.317576,-0.000248,-13.6469,71.3368
2016,Binghamton Bearcats,Binghamton,304,90.2822,102.9797,-12.6975,0.180449,0.371167,-0.084821,-17.1303,65.5202
2016,SIU Edwardsville Cougars,SIU Edwardsville,305,95.7128,109.3072,-13.5944,0.178386,0.445637,-0.060025,-16.573,66.3476
2016,Hartford Hawks,Hartford,306,100.4936,114.9123,-14.4187,0.176264,0.388227,-0.057863,-17.4683,69.3317
2016,Longwood,Longwood,307,100.2439,114.7304,-14.4865,0.174761,0.381914,-0.073226,-18.4699,69.1394
2016,Marist Red Foxes,Marist,308,101.8539,116.8622,-15.0082,0.170691,0.397376,-0.052619,-18.6126,67.9568
2016,Southern Miss Golden Eagles,Southern Miss,309,96.5187,110.7809,-14.2622,0.170102,0.420588,-0.002772,-15.7929,63.146
2016,Alcorn State Braves,Alcorn St.,310,97.7976,112.2574,-14.4599,0.169977,0.304738,0.056672,-11.3197,65.5535
2016,Alabama A&M,Alabama A&M,311,99.4494,114.2905,-14.8411,0.168039,0.284085,-0.058818,-14.8826,65.2795
2016,Lafayette Leopards,Lafayette,312,100.0525,115.031,-14.9784,0.167379,0.377256,-0.100251,-19.2242,69.5769
2016,Maryland Eastern Shore,Maryland Eastern Shore,313,98.7256,113.5329,-14.8073,0.166991,0.376253,-0.063299,-15.3916,67.3819
2016,VMI Keydets,VMI,314,97.1203,111.69,-14.5698,0.166944,0.436942,-0.029554,-15.8981,68.3648
2016,Niagara Purple Eagles,Niagara,315,93.8732,108.0741,-14.2009,0.165201,0.424913,-0.050996,-19.1734,65.9332
2016,Robert Morris Colonials,Robert Morris,316,91.5588,105.5254,-13.9666,0.163466,0.3516,-0.022852,-17.1741,68.2302
2016,UMass Lowell River Hawks,UMass Lowell,317,100.334,115.8303,-15.4964,0.160886,0.385853,0.047402,-13.0927,72.7826
2016,Abilene Christian Wildcats,Abilene Christian,318,97.3025,112.5135,-15.211,0.158377,0.328338,-0.027113,-14.2936,67.4413
2016,Northern Colorado,Northern Colorado,319,102.1475,118.361,-16.2135,0.155225,0.418421,0.017304,-15.8659,68.6782
2016,Citadel Bulldogs,The Citadel,320,101.9956,118.273,-16.2774,0.154106,0.394185,-0.005641,-17.6563,80.9737
2016,Southeastern Louisiana,Southeastern Louisiana,321,97.1839,112.8625,-15.6786,0.151871,0.337144,-0.041907,-15.6729,68.0908
2016,American Eagles,American,322,92.4767,107.7253,-15.2486,0.147391,0.397178,0.138111,-13.8406,61.2857
2016,Coppin State Eagles,Coppin St.,323,96.4415,112.6824,-16.2409,0.143095,0.376648,-0.083997,-16.067,70.2114
2016,New Orleans Privateers,New Orleans,324,96.4427,112.686,-16.2433,0.143067,0.325323,-0.066903,-16.3348,71.8126
2016,Nicholls State Colonels,Nicholls St.,325,92.2967,107.9941,-15.6973,0.141089,0.394616,-0.038291,-16.5707,68.869
2016,Northwestern State Demons,Northwestern St.,326,101.7957,119.2151,-17.4194,0.139847,0.377524,-0.103948,-14.3177,73.2878
2016,Howard Bison,Howard,327,93.5916,109.6204,-16.0288,0.13968,0.313077,-0.021334,-15.9809,70.544
2016,Bradley Braves,Bradley,328,86.9792,101.9971,-15.018,0.138039,0.58593,-0.016022,-17.6583,67.1541
2016,McNeese Cowboys,McNeese St.,329,98.1658,115.3002,-17.1344,0.135857,0.35225,-0.0623,-14.0383,68.3462
2016,Central Arkansas,Central Arkansas,330,100.7863,118.6486,-17.8622,0.132806,0.356314,-0.071868,-15.8066,71.9636
2016,Savannah State Tigers,Savannah St.,331,87.844,103.5018,-15.6578,0.131666,0.299977,0.098799,-11.087,66.1877
2016,Presbyterian,Presbyterian,332,93.9129,110.7064,-16.7935,0.131027,0.380223,0.024377,-15.617,67.4931
2016,Illinois Chicago,Illinois Chicago,333,90.5242,106.7576,-16.2334,0.130465,0.486962,-0.066858,-19.5161,71.2569
2016,Lamar,Lamar,334,96.3702,114.0455,-17.6753,0.126021,0.29694,-0.073772,-15.7822,71.9217
2016,UMBC Retrievers,UMBC,335,99.7353,118.1251,-18.3899,0.12498,0.365254,-0.042649,-20.3728,69.244
2016,Southeast Missouri St.,Southeast Missouri St.,336,92.0982,109.816,-17.7178,0.116764,0.431821,-0.081925,-19.0641,71.0106
2016,UTSA Roadrunners,UTSA,337,97.9312,116.8666,-18.9353,0.1158,0.420176,-0.083444,-20.3155,72.1631
2016,North Carolina A&T Aggies,North Carolina A&T,338,96.3351,115.1002,-18.7651,0.11439,0.306675,-0.007722,-16.663,67.8232
2016,Maine Black Bears,Maine,339,95.5503,114.4126,-18.8623,0.111866,0.376038,0.019843,-17.1911,76.9146
2016,Bryant,Bryant,340,94.5643,113.7955,-19.2312,0.106318,0.365581,-0.031792,-17.564,67.2697
2016,Southern Utah Thunderbirds,Southern Utah,341,98.396,118.5493,-20.1533,0.105008,0.428829,-0.05434,-18.4194,67.8848
2016,Prairie View A&M Panthers,Prairie View A&M,342,89.4046,107.8105,-18.4059,0.104067,0.37079,-0.037498,-18.2173,68.8119
2016,Northern Arizona,Northern Arizona,343,93.4469,113.5354,-20.0885,0.096277,0.464236,-0.06104,-18.6296,70.3119
2016,Mississippi Valley St.,Mississippi Valley St.,344,91.3034,111.6817,-20.3783,0.089737,0.346405,-0.016429,-21.3367,71.304
2016,UTRGV Vaqueros,UT Rio Grande Valley,345,94.9826,116.3298,-21.3473,0.08855,0.422571,0.001842,-16.8178,67.5537
2016,Chicago St.,Chicago St.,346,91.8461,113.4518,-21.6057,0.080948,0.500498,-0.095424,-21.0122,69.4794
2016,Arkansas Pine Bluff,Arkansas Pine Bluff,347,88.7722,110.2827,-21.5104,0.076196,0.402569,0.041742,-17.6254,64.9382
2016,Delaware State Hornets,Delaware St.,348,89.6645,113.7641,-24.0996,0.060791,0.354444,-0.016067,-19.8851,66.1995
2016,Central Connecticut,Central Connecticut,349,93.6394,118.9106,-25.2712,0.060223,0.287044,-0.066453,-21.8056,67.4979
2016,Grambling State Tigers,Grambling St.,350,86.9751,111.181,-24.2059,0.056058,0.340117,-0.043605,-19.6065,66.0348
2016,Florida A&M Rattlers,Florida A&M,351,83.8333,107.5513,-23.718,0.053907,0.271364,0.022742,-18.1767,69.5002
