season,team,source_name,rank,adjoe,adjde,adj_em,barthag,sos_adj,luck,wab
2021,UMass Lowell River Hawks,UMass Lowell,246,98.7173,106.2269,-7.5096,0.300873,0.401129,0.066716,-8.4604
2021,UC San Diego Tritons,UC San Diego,247,101.6903,109.482,-7.7917,0.299638,0.454718,-0.004548,-6.7206
2021,Western Michigan,Western Michigan,248,95.7449,103.325,-7.5802,0.293963,0.507657,-0.101392,-11.4686
2021,UT Arlington,UT Arlington,249,98.4163,106.2446,-7.8283,0.29314,0.349803,0.011771,-9.5028
2021,UNC Asheville,UNC Asheville,250,99.4748,107.4135,-7.9387,0.292559,0.355815,0.02629,-7.3809
2021,UNC Wilmington,UNC Wilmington,251,101.7734,109.9657,-8.1923,0.291042,0.343942,-0.063944,-7.9957
2021,Charlotte,Charlotte,252,96.0888,103.9624,-7.8736,0.287882,0.466845,-0.006107,-11.5192
2021,Georgia Southern,Georgia Southern,253,95.2417,103.0841,-7.8424,0.287008,0.299088,-0.025022,-10.5278
2021,Holy Cross Crusaders,Holy Cross,254,99.9817,108.243,-8.2612,0.286388,0.435486,-0.07075,-8.4157
2021,American Eagles,American,255,97.7704,105.8543,-8.084,0.286266,0.447493,0.064331,-4.5067
2021,Quinnipiac Bobcats,Quinnipiac,256,92.3655,100.0186,-7.6532,0.285888,0.31495,-0.087913,-11.1268
2021,Cal State Fullerton Titans,Cal St. Fullerton,257,103.1294,111.6831,-8.5536,0.285708,0.405571,-0.051839,-7.5732
2021,Sacramento State Hornets,Sacramento St.,258,102.4366,111.1994,-8.7628,0.280108,0.399529,-0.018217,-8.8818
2021,Canisius Golden Griffins,Canisius,259,98.668,107.1185,-8.4505,0.279889,0.328215,0.102465,-4.7537
2021,LIU Sharks,LIU,260,95.187,103.4207,-8.2337,0.27807,0.275485,-0.025746,0.0
2021,Little Rock,Little Rock,261,97.0121,105.6798,-8.6677,0.27207,0.379659,0.009501,-11.7785
2021,Bucknell Bison,Bucknell,262,100.2802,109.2449,-8.9647,0.271965,0.340608,-0.032563,-5.5733
2021,Jackson State Tigers,Jackson St.,263,88.2645,96.2116,-7.9471,0.270627,0.276721,0.077905,-3.6443
2021,Idaho State Bengals,Idaho St.,264,92.6132,101.1419,-8.5288,0.266379,0.301666,0.009352,-8.1618
2021,Coppin State Eagles,Coppin St.,265,92.0753,100.9106,-8.8353,0.258511,0.409151,0.017696,-9.1704
2021,Merrimack,Merrimack,266,92.9609,101.9581,-8.9972,0.25685,0.274745,-0.001211,-7.6119
2021,IU Indy,IU Indy,267,96.7049,106.1453,-9.4404,0.255181,0.372759,0.05804,-7.9228
2021,Fairleigh Dickinson Knights,Fairleigh Dickinson,268,101.4606,111.4576,-9.997,0.253374,0.343281,-0.048933,-12.0587
2021,Eastern Michigan Eagles,Eastern Michigan,269,99.2006,109.0147,-9.8141,0.252582,0.456371,-0.050421,-8.2484
2021,Purdue Fort Wayne,Purdue Fort Wayne,270,100.6013,110.8534,-10.2521,0.246755,0.344641,-0.05605,0.0
2021,New Mexico Lobos,New Mexico,271,93.6027,103.1458,-9.5431,0.246667,0.479767,-0.043742,-11.2245
2021,Southern Miss Golden Eagles,Southern Miss,272,92.1405,101.6064,-9.466,0.245157,0.444173,-0.030884,-12.7936
2021,New Orleans Privateers,New Orleans,273,97.5268,107.6201,-10.0933,0.243696,0.274738,-0.119728,-12.5133
2021,Southeast Missouri St.,Southeast Missouri St.,274,95.4547,105.3607,-9.906,0.24315,0.359841,0.00154,-12.8624
2021,High Point Panthers,High Point,275,96.4176,106.4262,-10.0087,0.243096,0.357498,-0.039651,-11.8566
2021,North Dakota,North Dakota,276,97.811,108.227,-10.416,0.237989,0.454012,0.03863,-12.504
2021,Fairfield Stags,Fairfield,277,95.8327,106.0982,-10.2655,0.236809,0.353059,-0.016612,-14.058
2021,Cal State Northridge Matadors,Cal St. Northridge,278,100.4451,111.3996,-10.9545,0.233189,0.445264,0.083141,-9.4986
2021,Louisiana Monroe,Louisiana Monroe,279,94.0379,104.3642,-10.3263,0.231802,0.366977,-0.101414,-16.0182
2021,Middle Tennessee,Middle Tennessee,280,93.3062,103.7648,-10.4586,0.227626,0.488874,-0.077202,-13.5518
2021,FIU Panthers,FIU,281,96.9853,107.977,-10.9917,0.225373,0.376481,-0.060717,-13.562
2021,New Hampshire Wildcats,New Hampshire,282,95.9687,106.8511,-10.8824,0.225262,0.29716,0.088029,-7.5556
2021,Western Illinois,Western Illinois,283,97.4093,108.7245,-11.3152,0.220321,0.406056,-0.038909,-11.3071
2021,Manhattan Jaspers,Manhattan,284,92.4725,103.4516,-10.9791,0.215817,0.315734,-0.060435,-11.1152
2021,Central Michigan,Central Michigan,285,99.4865,111.3036,-11.8172,0.215724,0.403864,-0.07054,-12.387
2021,Rider Broncs,Rider,286,100.0546,112.0863,-12.0317,0.213181,0.371397,-0.077228,-14.0097
2021,William & Mary Tribe,William & Mary,287,94.7237,106.1599,-11.4363,0.212353,0.445878,0.142377,-7.0303
2021,North Alabama,North Alabama,288,95.2805,106.8228,-11.5423,0.211654,0.292167,0.052293,-8.3542
2021,St. Francis NY,St. Francis NY,289,101.0922,113.6427,-12.5505,0.206557,0.274492,0.050632,-8.7155
2021,Towson Tigers,Towson,290,99.0771,111.5056,-12.4285,0.204399,0.462116,-0.054889,-10.8123
2021,UTRGV Vaqueros,UT Rio Grande Valley,291,90.636,102.0148,-11.3787,0.204231,0.318986,-0.003744,-7.6694
2021,Troy Trojans,Troy,292,92.8213,104.494,-11.6728,0.203879,0.373559,0.027303,-12.9672
2021,Illinois Chicago,Illinois Chicago,293,93.2481,104.9952,-11.7471,0.203512,0.371066,0.070944,-10.1842
2021,North Florida,North Florida,294,100.5679,113.2604,-12.6925,0.203129,0.376418,-0.030054,-11.1642
2021,Lamar,Lamar,295,93.8729,105.7671,-11.8943,0.202308,0.360224,-0.035036,-13.8691
2021,Sacred Heart Pioneers,Sacred Heart,296,99.8185,112.6375,-12.8191,0.199495,0.309502,0.10614,-7.0382
2021,Robert Morris Colonials,Robert Morris,297,98.7138,111.4868,-12.773,0.197921,0.390732,-0.120908,-12.2352
2021,FGCU Eagles,Florida Gulf Coast,298,92.5576,104.6107,-12.053,0.196588,0.280764,0.098254,-6.5664
2021,North Carolina A&T Aggies,North Carolina A&T,299,93.0855,105.3313,-12.2458,0.194456,0.31176,0.050159,-6.9493
2021,Binghamton Bearcats,Binghamton,300,97.5631,110.5004,-12.9373,0.192791,0.350744,-0.11805,-12.125
2021,Saint Francis,Saint Francis,301,95.0741,107.8297,-12.7556,0.190338,0.359205,-0.073798,0.0
2021,Air Force Falcons,Air Force,302,95.767,108.8112,-13.0443,0.187169,0.551753,-0.013315,-13.555
2021,Nebraska Omaha,Nebraska Omaha,303,93.6471,106.5036,-12.8565,0.185514,0.48519,-0.046093,-14.3348
2021,Portland Pilots,Portland,304,98.4128,111.9249,-13.5121,0.185495,0.549877,0.014885,-9.037
2021,Eastern Illinois,Eastern Illinois,305,95.5105,108.6306,-13.1202,0.185389,0.387073,-0.007344,-13.7386
2021,San Jose State Spartans,San Jose St.,306,96.9943,110.4107,-13.4164,0.18394,0.518595,-0.029704,-10.3342
2021,Northwestern State Demons,Northwestern St.,307,96.938,110.4548,-13.5168,0.182255,0.376039,-0.001848,-12.3452
2021,Southern Jaguars,Southern,308,91.6441,104.4526,-12.8085,0.181765,0.256957,-0.102858,-8.4805
2021,Florida A&M Rattlers,Florida A&M,309,89.5924,102.1151,-12.5227,0.181749,0.324085,-0.039339,-8.686
2021,Jacksonville,Jacksonville,310,92.7073,105.7688,-13.0614,0.180083,0.330259,0.065859,-10.2567
2021,NJIT Highlanders,NJIT,311,94.3192,107.7206,-13.4013,0.178311,0.363073,0.050684,-9.7301
2021,Tennessee Tech Golden Eagles,Tennessee Tech,312,95.7757,109.4518,-13.6761,0.177269,0.458256,-0.069857,-16.8148
2021,Hampton Pirates,Hampton,313,96.2363,110.0077,-13.7714,0.176818,0.287066,0.061321,-12.0078
2021,Utah Tech,Utah Tech,314,92.3246,105.7941,-13.4695,0.17277,0.385251,0.049385,-9.9122
2021,Kennesaw State Owls,Kennesaw St.,315,91.032,104.3782,-13.3462,0.171744,0.369759,-0.172423,-15.3109
2021,Fordham Rams,Fordham,316,87.6283,100.4951,-12.8668,0.171426,0.602135,9e-05,-8.3952
2021,Lehigh Mountain Hawks,Lehigh,317,92.7655,106.4723,-13.7068,0.170115,0.351093,-0.016101,-9.4303
2021,Grambling State Tigers,Grambling St.,318,92.7862,106.6059,-13.8197,0.168447,0.26971,0.011325,-9.0708
2021,Cal Poly Mustangs,Cal Poly,319,91.0675,104.8071,-13.7396,0.165759,0.475365,-0.074152,-15.491
2021,USC Upstate,USC Upstate,320,94.8769,109.4474,-14.5705,0.162066,0.386779,-0.080128,-14.6811
2021,Northern Arizona,Northern Arizona,321,97.248,112.1918,-14.9438,0.161939,0.472455,0.038291,-11.3463
2021,Tennessee State Tigers,Tennessee St.,322,92.1056,106.2933,-14.1877,0.161438,0.360186,-0.151953,-16.2503
2021,SIU Edwardsville Cougars,SIU Edwardsville,323,93.07,107.5346,-14.4646,0.159588,0.390101,0.035377,-12.9622
2021,Central Arkansas,Central Arkansas,324,97.9161,113.7159,-15.7998,0.151831,0.45497,-0.071934,-13.1725
2021,Charleston Southern,Charleston Southern,325,92.3034,107.3277,-15.0243,0.150043,0.364491,-0.158522,-15.3165
2021,Presbyterian,Presbyterian,326,91.8515,107.2295,-15.378,0.144281,0.302745,-0.031138,-12.9589
2021,Northern Illinois Huskies,Northern Illinois,327,94.8085,111.1107,-16.3022,0.138873,0.503443,-0.05356,-11.6559
2021,Incarnate Word Cardinals,Incarnate Word,328,95.061,112.3397,-17.2787,0.127795,0.277262,-0.065977,-11.5659
2021,McNeese Cowboys,McNeese St.,329,95.9052,113.6452,-17.74,0.124358,0.184214,-0.11103,-12.5277
2021,Maine Black Bears,Maine,330,86.559,102.7936,-16.2346,0.121659,0.394687,0.015657,-5.6899
2021,Denver Pioneers,Denver,331,94.5262,112.5656,-18.0393,0.118306,0.364289,-0.174059,-16.5065
2021,Howard Bison,Howard,332,96.1477,114.6404,-18.4927,0.116807,0.368289,-0.159623,-3.3803
2021,Central Connecticut,Central Connecticut,333,93.1275,111.0476,-17.9201,0.116719,0.334224,-0.005902,-13.5377
2021,Alcorn State Braves,Alcorn St.,334,91.8293,109.8684,-18.0391,0.112791,0.342059,-0.056616,-9.4004
2021,Texas A&M Corpus Chris,Texas A&M Corpus Chris,335,90.3949,108.4118,-18.0168,0.110062,0.327533,-0.136564,-15.8453
2021,Tennessee Martin,Tennessee Martin,336,93.5109,112.622,-19.1111,0.105408,0.384936,0.098196,-12.6678
2021,Idaho Vandals,Idaho,337,92.4692,111.6332,-19.1641,0.10285,0.435127,-0.126065,-17.2926
2021,Southeastern Louisiana,Southeastern Louisiana,338,91.991,112.0996,-20.1087,0.09334,0.345965,0.082146,-14.2962
2021,North Carolina Central Eagles,North Carolina Central,339,92.2142,112.4117,-20.1975,0.092993,0.292573,0.002866,-6.9355
2021,Alabama A&M,Alabama A&M,340,85.7241,104.7715,-19.0473,0.090509,0.213771,0.046071,-8.139
2021,Houston Christian Huskies,Houston Christian,341,91.1461,112.413,-21.2669,0.082283,0.376095,0.008129,-14.9294
2021,Arkansas Pine Bluff,Arkansas Pine Bluff,342,90.9951,114.47,-23.4749,0.066649,0.39404,-0.052441,-15.8722
2021,Delaware State Hornets,Delaware St.,343,91.1587,115.9555,-24.7968,0.059136,0.339558,-0.048507,-13.6748
2021,Alabama St.,Alabama St.,344,86.6512,111.9704,-25.3192,0.049834,0.176952,-0.072612,-13.19
2021,South Carolina State Bulldogs,South Carolina St.,345,86.3332,111.8968,-25.5636,0.048215,0.32341,-0.094844,-14.6288
2021,Chicago St.,Chicago St.,346,85.3143,117.5274,-32.2131,0.024512,0.579894,-0.033941,-5.7977
2021,Mississippi Valley St.,Mississippi Valley St.,347,80.1531,119.8931,-39.74,0.009655,0.387775,0.038682,-17.3328
