season,team,source_name,rank,adjoe,adjde,adj_em,barthag,sos_adj,luck,wab,adj_t
2019,Long Beach State Beach,Long Beach St.,226,100.9672,106.2828,-5.3156,0.356626,0.455541,0.007407,-11.5961,71.2969
2019,Cal St. Bakersfield,Cal St. Bakersfield,227,102.4775,108.1694,-5.6919,0.34941,0.420873,0.064567,-8.5717,64.8721
2019,Boston University,Boston University,228,104.5512,110.397,-5.8458,0.348493,0.38613,-0.025133,-12.7965,66.4554
2019,Texas Southern,Texas Southern,229,104.0148,109.8481,-5.8333,0.348078,0.354947,0.101629,-6.4079,74.1082
2019,Massachusetts,Massachusetts,230,103.687,109.6185,-5.9314,0.345307,0.493776,-0.057507,-13.6238,67.6359
2019,Detroit Mercy Titans,Detroit Mercy,231,106.6992,113.0059,-6.3067,0.34065,0.528163,0.018032,-12.0307,68.7489
2019,Little Rock,Little Rock,232,99.2863,105.2096,-5.9234,0.339304,0.445576,-0.108841,-14.698,70.2865
2019,Eastern Washington,Eastern Washington,233,101.2317,107.3659,-6.1342,0.337031,0.401952,0.006614,-11.666,67.3017
2019,Arkansas St.,Arkansas St.,234,103.4445,109.8349,-6.3904,0.334178,0.464137,0.00239,-12.3636,67.9917
2019,Army Black Knights,Army,235,96.9255,102.9709,-6.0454,0.332746,0.388013,-0.058764,-13.7222,69.8504
2019,Siena Saints,Siena,236,101.4467,107.794,-6.3473,0.332275,0.354852,0.018594,-11.6297,60.5631
2019,Air Force Falcons,Air Force,237,100.7687,107.0822,-6.3136,0.332067,0.473294,0.023094,-10.59,66.1484
2019,Middle Tennessee,Middle Tennessee,238,98.7072,104.8954,-6.1882,0.331975,0.50336,-0.030619,-13.1113,67.7739
2019,Marist Red Foxes,Marist,239,101.6177,108.0068,-6.389,0.331541,0.336485,-0.117324,-14.8986,64.5432
2019,Southeastern Louisiana,Southeastern Louisiana,240,99.995,106.2828,-6.2878,0.331521,0.338235,-0.020761,-10.6159,65.1544
2019,Eastern Kentucky,Eastern Kentucky,241,99.7803,106.07,-6.2897,0.331153,0.437998,-0.024954,-11.1419,77.0299
2019,Chattanooga,Chattanooga,242,102.0322,108.5385,-6.5062,0.329404,0.456053,-0.048071,-12.4596,66.3575
2019,Quinnipiac Bobcats,Quinnipiac,243,105.8392,112.6304,-6.7912,0.328454,0.308725,-0.025164,-10.6398,66.6995
2019,UMBC Retrievers,UMBC,244,95.9846,102.2331,-6.2485,0.326231,0.331976,0.066741,-7.8868,64.8374
2019,East Carolina Pirates,East Carolina,245,99.8039,106.3232,-6.5193,0.325705,0.546198,-0.028504,-12.1256,68.3669
2019,UMKC,UMKC,246,100.618,107.2681,-6.65,0.323881,0.486472,-0.038114,-13.392,66.4295
2019,Holy Cross Crusaders,Holy Cross,247,100.707,107.4128,-6.7059,0.32271,0.423774,0.068871,-10.9943,63.6696
2019,Fordham Rams,Fordham,248,97.0989,103.6466,-6.5477,0.320722,0.425277,-0.06446,-14.6486,64.9642
2019,Saint Francis,Saint Francis,249,106.023,113.181,-7.158,0.320533,0.336937,0.012284,-8.8579,68.2262
2019,Western Michigan,Western Michigan,250,99.262,106.0368,-6.7748,0.318805,0.538146,-0.085833,-14.9773,69.1108
2019,Youngstown State Penguins,Youngstown St.,251,104.8734,112.0722,-7.1988,0.317892,0.444712,-0.022937,-13.8182,67.2984
2019,Troy Trojans,Troy,252,101.8275,109.1239,-7.2964,0.310916,0.473576,0.014186,-11.5489,66.971
2019,North Dakota,North Dakota,253,98.4507,105.5853,-7.1346,0.309048,0.380931,-0.072188,-12.5966,69.5474
2019,LIU Sharks,LIU,254,98.467,105.7423,-7.2752,0.305816,0.289188,-0.028556,-12.8088,70.9733
2019,UC Davis Aggies,UC Davis,255,96.3666,103.5482,-7.1816,0.304366,0.427904,-0.06541,-13.7987,65.6471
2019,Rice,Rice,256,102.3208,110.0554,-7.7346,0.301952,0.426634,-0.016804,-12.778,70.2895
2019,Evansville,Evansville,257,99.0988,106.5906,-7.4918,0.301937,0.478225,-0.020756,-14.2624,69.457
2019,Cal State Northridge Matadors,Cal St. Northridge,258,104.3992,112.3258,-7.9266,0.301199,0.396883,-0.066199,-14.4975,70.6677
2019,Citadel Bulldogs,The Citadel,259,106.9767,115.0992,-8.1225,0.301196,0.472576,0.007438,-10.6895,73.7439
2019,Sacred Heart Pioneers,Sacred Heart,260,103.5285,111.6449,-8.1164,0.295676,0.312585,-0.036815,-12.9802,72.0509
2019,Norfolk State Spartans,Norfolk St.,261,97.8784,105.5802,-7.7018,0.295032,0.300784,0.054561,-8.8209,68.7028
2019,Morehead St.,Morehead St.,262,102.1665,110.2482,-8.0817,0.294111,0.469669,0.011994,-12.4214,67.2757
2019,Delaware,Delaware,263,104.5273,113.0761,-8.5489,0.288218,0.37855,0.063114,-10.8213,63.5139
2019,Longwood,Longwood,264,99.6507,107.917,-8.2663,0.285681,0.34844,-0.007244,-12.8096,66.9873
2019,Tulane,Tulane,265,97.9051,106.1038,-8.1986,0.283978,0.61436,-0.120338,-17.0708,69.6662
2019,Navy Midshipmen,Navy,266,98.2175,106.487,-8.2695,0.282996,0.436836,0.016765,-13.2326,66.8976
2019,Southern Utah Thunderbirds,Southern Utah,267,97.1452,105.3528,-8.2076,0.282369,0.340956,0.027106,-11.7705,70.4304
2019,Loyola Maryland Greyhounds,Loyola MD,268,101.5953,110.3007,-8.7054,0.2798,0.421064,-0.034183,-14.8334,68.809
2019,Oral Roberts Golden Eagles,Oral Roberts,269,104.63,113.5987,-8.9687,0.279734,0.459829,-0.01784,-14.1047,67.009
2019,UNC Wilmington,UNC Wilmington,270,104.9104,113.9824,-9.072,0.278126,0.447151,-0.066385,-16.4618,69.2446
2019,Albany Great Danes,Albany,271,99.0101,107.6363,-8.6262,0.276746,0.341841,-0.095589,-15.4822,65.9685
2019,Milwaukee Panthers,Milwaukee,272,99.6358,108.4376,-8.8018,0.274182,0.445956,-0.070479,-15.9177,66.1505
2019,St. Francis NY,St. Francis NY,273,96.6634,105.2349,-8.5715,0.273478,0.295109,0.008992,-11.4645,68.2488
2019,Cleveland State Vikings,Cleveland St.,274,102.4533,111.5921,-9.1388,0.272377,0.452147,-0.050754,-14.9744,69.3615
2019,Grambling State Tigers,Grambling St.,275,96.1279,104.7796,-8.6518,0.2707,0.284284,-0.054872,-11.3023,69.0773
2019,New Orleans Privateers,New Orleans,276,97.2708,106.1027,-8.8318,0.269051,0.316311,0.060298,-8.5682,68.1013
2019,Tennessee Martin,Tennessee Martin,277,105.6953,115.3051,-9.6098,0.268795,0.403867,-0.035725,-13.096,68.1056
2019,Fairfield Stags,Fairfield,278,97.0227,105.9835,-8.9609,0.265827,0.338794,-0.160696,-17.5707,67.9404
2019,Drexel Dragons,Drexel,279,104.2415,113.9192,-9.6777,0.26484,0.422925,0.023394,-13.3235,69.4474
2019,Montana State Bobcats,Montana St.,280,106.7174,116.6316,-9.9142,0.264713,0.363206,0.036328,-12.0461,69.5899
2019,Robert Morris Colonials,Robert Morris,281,96.4043,105.4327,-9.0284,0.263179,0.311745,0.021802,-11.2956,66.2252
2019,Houston Christian Huskies,Houston Christian,282,103.3453,113.0374,-9.6921,0.262911,0.364184,-0.048935,-12.915,73.5161
2019,Canisius Golden Griffins,Canisius,283,102.2146,111.8497,-9.6351,0.261934,0.396812,0.074787,-11.4599,67.7924
2019,Jacksonville,Jacksonville,284,98.0826,107.3528,-9.2701,0.261427,0.392721,-0.042853,-14.0621,70.9653
2019,George Washington Revolutionaries,George Washington,285,96.4267,105.5677,-9.1411,0.26085,0.524469,-0.026795,-15.5667,67.4747
2019,Portland State Vikings,Portland St.,286,102.2893,112.0976,-9.8083,0.258651,0.323946,0.008618,-11.7712,68.7365
2019,Towson Tigers,Towson,287,100.7955,110.5181,-9.7227,0.257502,0.398191,-0.079827,-16.7138,63.4845
2019,Western Carolina Catamounts,Western Carolina,288,100.864,110.6655,-9.8015,0.256069,0.529539,-0.066685,-16.3423,69.5844
2019,James Madison Dukes,James Madison,289,101.1366,111.0841,-9.9475,0.253718,0.384979,0.024057,-13.9039,65.0893
2019,Sacramento State Hornets,Sacramento St.,290,97.0402,106.5853,-9.5452,0.253707,0.307018,-0.00158,-12.3291,67.2634
2019,North Carolina Central Eagles,North Carolina Central,291,99.2027,109.0805,-9.8779,0.251317,0.260802,-0.041325,-10.7812,64.8922
2019,Western Illinois,Western Illinois,292,98.009,107.8209,-9.8119,0.250256,0.381968,-0.085408,-15.7692,67.1191
2019,Monmouth Hawks,Monmouth,293,93.8127,103.2199,-9.4071,0.249937,0.398607,0.031289,-15.1117,67.4781
2019,UMass Lowell River Hawks,UMass Lowell,294,102.8788,113.5882,-10.7095,0.242536,0.329549,0.022886,-12.7349,70.2571
2019,Texas A&M Corpus Chris,Texas A&M Corpus Chris,295,95.0395,104.9712,-9.9317,0.241766,0.327747,-0.036771,-13.5402,64.7067
2019,Elon Phoenix,Elon,296,100.2705,110.913,-10.6425,0.238657,0.382645,-0.05279,-16.0423,68.2054
2019,VMI Keydets,VMI,297,102.2536,113.3231,-11.0694,0.234685,0.473765,3.9e-05,-12.8769,71.5142
2019,Eastern Illinois,Eastern Illinois,298,100.4404,111.6234,-11.1831,0.228991,0.394169,0.045709,-11.9076,66.7369
2019,North Alabama,North Alabama,299,95.1353,105.791,-10.6557,0.227778,0.453908,-0.023565,-14.4663,68.3405
2019,North Carolina A&T Aggies,North Carolina A&T,300,96.4135,107.6007,-11.1872,0.220546,0.289183,0.081504,-8.2915,65.9052
2019,Tennessee State Tigers,Tennessee St.,301,98.4278,110.0153,-11.5875,0.217567,0.422781,-0.073101,-14.1633,69.4503
2019,Nicholls State Colonels,Nicholls St.,302,99.4487,111.2167,-11.768,0.216506,0.304011,-0.02435,-12.4993,68.5662
2019,Howard Bison,Howard,303,102.6917,114.877,-12.1852,0.215938,0.277928,0.012768,-12.6569,71.0368
2019,Lafayette Leopards,Lafayette,304,101.6295,113.7456,-12.1161,0.214966,0.391927,-0.009293,-15.4383,68.9115
2019,Central Arkansas,Central Arkansas,305,99.6843,111.5729,-11.8886,0.214889,0.362031,0.016085,-13.2311,70.4249
2019,Bethune Cookman,Bethune Cookman,306,94.1644,105.6524,-11.488,0.210188,0.273322,-0.051086,-13.0762,71.8157
2019,UTEP Miners,UTEP,307,89.9388,100.9816,-11.0429,0.20886,0.425778,-0.082567,-15.2685,68.0794
2019,Northern Arizona,Northern Arizona,308,100.5371,112.9522,-12.4151,0.207669,0.366013,-0.029868,-16.4246,68.1437
2019,Niagara Purple Eagles,Niagara,309,102.3917,115.5468,-13.1551,0.199406,0.321569,0.020888,-15.315,69.735
2019,Wyoming Cowboys,Wyoming,310,95.2666,107.5861,-12.3195,0.198047,0.47254,-0.038744,-17.3891,68.313
2019,Idaho State Bengals,Idaho St.,311,103.9352,117.4976,-13.5624,0.196158,0.364591,-0.005062,-14.0922,66.5613
2019,Denver Pioneers,Denver,312,99.425,112.436,-13.011,0.19556,0.431732,-0.039434,-15.8449,67.2318
2019,Saint Peter's,Saint Peter's,313,95.1429,107.7635,-12.6206,0.192721,0.356342,-0.045443,-16.8857,63.5796
2019,Charlotte,Charlotte,314,95.6653,108.532,-12.8667,0.18982,0.477751,0.023786,-15.1812,64.5372
2019,Southeast Missouri St.,Southeast Missouri St.,315,97.5625,111.2729,-13.7104,0.180618,0.400495,-0.015553,-15.2278,67.6378
2019,Wagner Seahawks,Wagner,316,93.9579,107.2665,-13.3085,0.178963,0.313439,0.048571,-13.2932,63.7672
2019,Mount St. Mary's,Mount St. Mary's,317,95.8256,109.6531,-13.8275,0.17507,0.353665,-0.073538,-16.7022,67.3278
2019,Florida A&M Rattlers,Florida A&M,318,89.3266,102.2781,-12.9515,0.17407,0.328791,-0.018404,-13.8794,64.8462
2019,Stephen F. Austin,Stephen F. Austin,319,95.6297,109.7263,-14.0967,0.170608,0.329331,0.047279,-11.7663,68.4257
2019,Jackson State Tigers,Jackson St.,320,91.1798,104.8612,-13.6815,0.166901,0.312153,-0.028418,-14.3174,65.3904
2019,UC Riverside Highlanders,UC Riverside,321,97.9824,112.8129,-14.8305,0.165089,0.380782,-0.009721,-17.9844,63.1515
2019,Portland Pilots,Portland,322,94.687,109.1463,-14.4593,0.163244,0.477029,-0.052295,-17.6871,66.8078
2019,Bryant,Bryant,323,99.6439,115.3552,-15.7113,0.1566,0.335812,0.007047,-16.0807,67.9174
2019,Manhattan Jaspers,Manhattan,324,90.3657,104.6237,-14.258,0.156459,0.336198,0.037906,-17.1176,61.9582
2019,Binghamton Bearcats,Binghamton,325,97.0919,113.2018,-16.11,0.146112,0.3745,-0.022,-17.1944,65.8272
2019,Central Connecticut,Central Connecticut,326,96.2616,112.4499,-16.1883,0.143375,0.340338,0.0245,-15.1184,69.1646
2019,SIU Edwardsville Cougars,SIU Edwardsville,327,96.7931,113.0833,-16.2903,0.143217,0.37142,0.007608,-16.1318,69.2086
2019,Stetson,Stetson,328,97.0576,113.585,-16.5273,0.14084,0.407929,-0.076653,-17.5669,69.1925
2019,Arkansas Pine Bluff,Arkansas Pine Bluff,329,95.2608,111.6187,-16.3579,0.139146,0.33318,0.063759,-13.7911,65.5377
2019,Tennessee Tech Golden Eagles,Tennessee Tech,330,89.5094,104.9821,-15.4727,0.137807,0.414787,-0.035861,-16.2139,68.047
2019,McNeese Cowboys,McNeese St.,331,97.4563,114.4893,-17.033,0.135593,0.325671,-0.079033,-17.2202,65.8619
2019,Southern Jaguars,Southern,332,94.0099,110.8605,-16.8507,0.130557,0.348094,-0.127805,-18.9593,65.9176
2019,Cal Poly Mustangs,Cal Poly,333,98.2043,115.895,-17.6907,0.129567,0.378872,-0.067082,-18.4297,65.8343
2019,Alabama St.,Alabama St.,334,94.7527,112.5,-17.7473,0.121922,0.341163,0.0375,-13.4992,66.8509
2019,Maine Black Bears,Maine,335,94.107,111.803,-17.696,0.121157,0.413614,-0.09042,-20.6134,63.8826
2019,Kennesaw State Owls,Kennesaw St.,336,92.1712,109.8915,-17.7203,0.116889,0.477855,-0.037777,-18.3679,68.068
2019,USC Upstate,USC Upstate,337,93.7094,112.3043,-18.5949,0.110892,0.389176,-0.083816,-20.6329,67.9516
2019,South Carolina State Bulldogs,South Carolina St.,338,98.4159,118.6339,-20.218,0.104457,0.329394,-0.098334,-20.0388,66.8765
2019,Morgan State Bears,Morgan St.,339,92.9725,112.2119,-19.2394,0.103124,0.254184,-0.106576,-17.1816,72.1977
2019,San Jose State Spartans,San Jose St.,340,93.7732,113.5603,-19.7871,0.099595,0.476042,-0.051612,-20.1241,69.301
2019,Incarnate Word Cardinals,Incarnate Word,341,98.307,120.0452,-21.7383,0.091339,0.340809,-0.106079,-20.0511,64.8342
2019,Northwestern State Demons,Northwestern St.,342,90.1135,110.3103,-20.1968,0.089023,0.332652,0.051718,-14.7373,68.2848
2019,Savannah State Tigers,Savannah St.,343,95.722,117.8913,-22.1692,0.083508,0.31606,0.044044,-14.8705,76.1867
2019,Coppin State Eagles,Coppin St.,344,88.6155,109.9913,-21.3758,0.07691,0.366764,-0.001886,-17.9798,70.3044
2019,UNC Asheville,UNC Asheville,345,94.1411,116.9876,-22.8465,0.075954,0.425614,-0.079872,-20.6235,62.4463
2019,Idaho Vandals,Idaho,346,95.7039,118.9735,-23.2696,0.075656,0.320818,-0.08839,-23.1825,64.7915
2019,Alabama A&M,Alabama A&M,347,88.35,110.1481,-21.7981,0.073374,0.33115,-0.061932,-22.4008,65.5222
2019,Mississippi Valley St.,Mississippi Valley St.,348,91.0062,113.9947,-22.9885,0.06978,0.354751,-0.047482,-20.0023,69.0128
2019,Alcorn State Braves,Alcorn St.,349,90.1744,113.3958,-23.2214,0.066914,0.293153,-0.000947,-16.5197,65.4701
2019,New Hampshire Wildcats,New Hampshire,350,84.8136,106.9637,-22.1501,0.064865,0.339869,-0.040159,-20.0171,65.7479
2019,Chicago St.,Chicago St.,351,89.5756,118.2753,-28.6997,0.039308,0.517505,-0.012905,-20.6391,70.3176
2019,Delaware State Hornets,Delaware St.,352,85.4086,113.0055,-27.5969,0.038424,0.28187,-0.022291,-21.499,70.1382
2019,Maryland Eastern Shore,Maryland Eastern Shore,353,86.811,115.2291,-28.4181,0.037088,0.325631,0.013604,-19.7248,63.0736
